stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,id,Name
HIGBOXF3,"924",John Paul Seconday School NB - #924,,"43.009316","-81.209776",,,,,,false,"3",Inner_City_North
HIGBOXF4,"925",Oxbury Centre SB - #925,,"43.007703","-81.209314",,,,,,false,"3",Inner_City_North
HIGBTRA1,"926",Highbury at Trafalgar NB - #926,,"42.983542","-81.197502",,,,,,false,"3",Inner_City_North
HIGBTRA2,"927",Highbury at Trafalgar SB - #927,,"42.983478","-81.197678",,,,,,false,"3",Inner_City_North
HIGBWIL1,"928",Highbury at Wilton NB - #928,,"42.990666","-81.200884",,,,,,false,"3",Inner_City_North
HIGBWIL2,"929",Highbury at Wilton SB - #929,,"42.990734","-81.200996",,,,,,false,"3",Inner_City_North
HUROADE4,"997",Huron west of Adelaide WB - #997,,"43.011737","-81.243615",,,,,,false,"3",Inner_City_North
HUROADE6,"998",648 Huron - #998,,"43.012632","-81.240522",,,,,,false,"3",Inner_City_North
HUROBARK,"999",Huron at Barker WB - #999,,"43.01518","-81.232182",,,,,,false,"3",Inner_City_North
HUROBRI1,"1002",Huron at Briarhill EB - #1002,,"43.016689","-81.22618",,,,,,false,"3",Inner_City_North
HUROBRI2,"1003",Huron at Briarhill WB - #1003,,"43.016375","-81.227748",,,,,,false,"3",Inner_City_North
HUROCOLB,"1005",Huron at Colborne EB - #1005,,"43.009233","-81.25175",,,,,,false,"3",Inner_City_North
HUROFRAS,"1006",Huron at Fraser WB - #1006,,"43.009652","-81.250539",,,,,,false,"3",Inner_City_North
HUROHIG2,"1008",Huron east of Highbury WB - #1008,,"43.020129","-81.215049",,,,,,false,"3",Inner_City_North
HUROHIG4,"1010",Huron west of Highbury WB - #1010,,"43.019826","-81.21617",,,,,,false,"3",Inner_City_North
HUROMCN1,"1011",Huron at McNay EB - #1011,,"43.017581","-81.223094",,,,,,false,"3",Inner_City_North
HUROMCN2,"1012",Huron at McNay WB - #1012,,"43.017229","-81.224919",,,,,,false,"3",Inner_City_North
HURORIC1,"1013",Huron at Richmond EB - #1013,,"43.007251","-81.258524",,,,,,false,"3",Inner_City_North
HURORIC2,"1014",Huron at Richmond WB - #1014,,"43.007234","-81.258655",,,,,,false,"3",Inner_City_North
HUROVES1,"1017",Huron at Vesta EB - #1017,,"43.018366","-81.22044",,,,,,false,"3",Inner_City_North
HUROVES2,"1018",Huron at Vesta WB - #1018,,"43.018876","-81.219421",,,,,,false,"3",Inner_City_North
HUROWAT1,"1019",Huron at Waterloo EB - #1019,,"43.008409","-81.254524",,,,,,false,"3",Inner_City_North
HUROWAT2,"1020",Huron at Waterloo WB - #1020,,"43.00868","-81.253797",,,,,,false,"3",Inner_City_North
HUROWEDG,"1024",Huron at Wedgewood WB - #1024,,"43.013786","-81.236594",,,,,,false,"3",Inner_City_North
KIPPADEL,"1093",Kipps at Adelaide EB - #1093,,"43.01807","-81.244059",,,,,,false,"3",Inner_City_North
KIPPARBO,"1094",Kipps at Arbour Glen EB - #1094,,"43.021146","-81.233784",,,,,,false,"3",Inner_City_North
KIPPBARK,"1095",Kipps at Barker EB - #1095,,"43.020271","-81.236561",,,,,,false,"3",Inner_City_North
KIPPBELF,"1096",Kipps at Belfield EB - #1096,,"43.018918","-81.241149",,,,,,false,"3",Inner_City_North
KIPPBRIA,"1097",Kipps at Briarhill EB - #1097,,"43.022453","-81.229344",,,,,,false,"3",Inner_City_North
MAITREGE,"1132",Maitland at Regent SB - #1132,,"43.00902","-81.248152",,,,,,false,"3",Inner_City_North
MCNACHEA,"1155",McNay at Cheapside SB - #1155,,"43.011816","-81.221157",,,,,,false,"3",Inner_City_North
MCNAHUR1,"1156",McNay at Huron NB - #1156,,"43.016992","-81.223656",,,,,,false,"3",Inner_City_North
MCNAHUR2,"1157",McNay at Huron SB - #1157,,"43.01692","-81.223727",,,,,,false,"3",Inner_City_North
MCNAMEL2,"1159",McNay at Melsandra SB - #1159,,"43.020562","-81.226064",,,,,,false,"3",Inner_City_North
MCNAROC2,"1161",McNay at Rock SB - #1161,,"43.015513","-81.222983",,,,,,false,"3",Inner_City_North
MCNAVIC1,"1162",McNay north of Victoria NB - #1162,,"43.014689","-81.222497",,,,,,false,"3",Inner_City_North
MCNAVIC2,"1163",McNay at Victoria SB - #1163,,"43.013474","-81.221978",,,,,,false,"3",Inner_City_North
MCNAVIC3,"1164",McNay south of Victoria NB - #1164,,"43.013697","-81.222006",,,,,,false,"3",Inner_City_North
MELSBRIA,"1170",Melsandra at Briarhill WB - #1170,,"43.019908","-81.228117",,,,,,false,"3",Inner_City_North
MELSSUSS,"1171",Melsandra at Sussex WB - #1171,,"43.018891","-81.231867",,,,,,false,"3",Inner_City_North
MORNCON1,"1207",Mornington at Connaught EB - #1207,,"43.003582","-81.211879",,,,,,false,"3",Inner_City_North
MORNCON2,"1208",Mornington east of Connaught WB - #1208,,"43.003289","-81.212212",,,,,,false,"3",Inner_City_North
MORNCURR,"1209",Mornington at Curry WB - #1209,,"43.002531","-81.217507",,,,,,false,"3",Inner_City_North
MORNGLAS,"1210",Mornington at Glasgow WB - #1210,,"43.00138","-81.221542",,,,,,false,"3",Inner_City_North
MORNOXF2,"1214",632 Mornington - #1214,,"43.00644","-81.212786",,,,,,false,"3",Inner_City_North
MORNOXF4,"1216",600 Mornington SB - #1216,,"43.005277","-81.212194",,,,,,false,"3",Inner_City_North
MORNSAL1,"1217",Mornington at Salisbury EB - #1217,,"43.002589","-81.214663",,,,,,false,"3",Inner_City_North
MORNSAL2,"1218",Mornington at Salisbury WB - #1218,,"43.002796","-81.215322",,,,,,false,"3",Inner_City_North
MORNSTRA,"1219",Mornington at Strand EB - #1219,,"43.001751","-81.219938",,,,,,false,"3",Inner_City_North
OXFOADE1,"1260",Oxford at Adelaide EB - #1260,,"42.99992","-81.237831",,,,,,false,"3",Inner_City_North
OXFOADE2,"1261",Oxford at Adelaide WB - #1261,,"43.000109","-81.237837",,,,,,false,"3",Inner_City_North
OXFOCLE1,"1278",Oxford at Clemens EB - #1278,,"43.006137","-81.216628",,,,,,false,"3",Inner_City_North
OXFOCLE2,"1279",Oxford at Clemens WB - #1279,,"43.006156","-81.216871",,,,,,false,"3",Inner_City_North
OXFOCOL1,"1280",Oxford at Colborne EB - #1280,,"42.997644","-81.245728",,,,,,false,"3",Inner_City_North
OXFOCOL2,"1281",Oxford at Colborne WB - #1281,,"42.997886","-81.245338",,,,,,false,"3",Inner_City_North
OXFOELI1,"1285",Oxford at Elizabeth EB - #1285,,"43.000833","-81.234811",,,,,,false,"3",Inner_City_North
OXFOELI2,"1286",Oxford at Elizabeth WB - #1286,,"43.00104","-81.234328",,,,,,false,"3",Inner_City_North
OXFOELL1,"1287",Oxford at Elliott EB - #1287,,"43.001599","-81.2321",,,,,,false,"3",Inner_City_North
OXFOELL2,"1288",Oxford at Elliott WB - #1288,,"43.001825","-81.231662",,,,,,false,"3",Inner_City_North
OXFOEMPI,"1289",Oxford at Empire EB - #1289,,"43.006964","-81.213768",,,,,,false,"3",Inner_City_North
OXFOGAM1,"1296",Oxford at Gammage EB - #1296,,"43.002591","-81.228723",,,,,,false,"3",Inner_City_North
OXFOGAM2,"1297",Oxford at Gammage WB - #1297,,"43.002899","-81.228015",,,,,,false,"3",Inner_City_North
OXFOGEO1,"1298",Oxford at St. George EB - #1298,,"42.994743","-81.255576",,,,,,false,"3",Inner_City_North
OXFOGEO2,"1299",Oxford at St. George WB - #1299,,"42.994758","-81.255944",,,,,,false,"3",Inner_City_North
OXFOHIG1,"1307",Oxbury Centre EB - #1307,,"43.007889","-81.210425",,,,,,false,"3",Inner_City_North
OXFOHIG2,"1308",Oxford at Highbury WB - #1308,,"43.008071","-81.210439",,,,,,false,"3",Inner_City_North
OXFOLYMA,"1319",Oxford at Lyman WB - #1319,,"43.005299","-81.219749",,,,,,false,"3",Inner_City_North
OXFOMAI1,"1320",Oxford at Maitland EB - #1320,,"42.998642","-81.242401",,,,,,false,"3",Inner_City_North
OXFOMAI2,"1321",Oxford at Maitland WB - #1321,,"42.998552","-81.243088",,,,,,false,"3",Inner_City_North
OXFOMORN,"1322",Oxford at Mornington EB - #1322,,"43.00738","-81.212057",,,,,,false,"3",Inner_City_North
OXFOOAKS,"1323",Oxford at Oakside WB - #1323,,"43.007013","-81.213901",,,,,,false,"3",Inner_City_North
OXFOQUE1,"1329",Oxford at Quebec EB - #1329,,"43.003786","-81.224718",,,,,,false,"3",Inner_City_North
OXFOQUE2,"1330",Oxford at Quebec WB - #1330,,"43.003936","-81.22446",,,,,,false,"3",Inner_City_North
OXFORIC1,"1333",Oxford at Richmond EB - #1333,,"42.995586","-81.252763",,,,,,false,"3",Inner_City_North
OXFORIC2,"1334",Oxford at Richmond WB - #1334,,"42.995433","-81.253762",,,,,,false,"3",Inner_City_North
OXFOSPIT,"1345",Oxford at Spittal EB - #1345,,"43.005337","-81.219336",,,,,,false,"3",Inner_City_North
OXFOSTE1,"1346",Oxford at Sterling EB - #1346,,"43.003347","-81.226199",,,,,,false,"3",Inner_City_North
OXFOSTE2,"1347",Oxford at Sterling WB - #1347,,"43.003349","-81.226471",,,,,,false,"3",Inner_City_North
OXFOSTRA,"1348",Oxford at Strand EB - #1348,,"43.004494","-81.222268",,,,,,false,"3",Inner_City_North
OXFOSTUA,"1349",Oxford at Stuart WB - #1349,,"43.004707","-81.221764",,,,,,false,"3",Inner_City_North
OXFOTAL2,"1351",Oxford at Talbot WB - #1351,,"42.994224","-81.257846",,,,,,false,"3",Inner_City_North
OXFOWAT1,"1354",Oxford at Waterloo EB - #1354,,"42.996846","-81.248395",,,,,,false,"3",Inner_City_North
OXFOWAT2,"1355",Oxford at Waterloo WB - #1355,,"42.997142","-81.247865",,,,,,false,"3",Inner_City_North
OXFOWEL1,"1356",Oxford at Wellington EB - #1356,,"42.996041","-81.251186",,,,,,false,"3",Inner_City_North
OXFOWEL2,"1357",Oxford at Wellington WB - #1357,,"42.996245","-81.250872",,,,,,false,"3",Inner_City_North
OXFOWIL1,"1360",Oxford at William EB - #1360,,"42.9993","-81.240156",,,,,,false,"3",Inner_City_North
OXFOWIL2,"1361",Oxford at William WB - #1361,,"42.999381","-81.240321",,,,,,false,"3",Inner_City_North
OXFOWIST,"1362",Oxford at Wistow WB - #1362,,"43.007612","-81.211855",,,,,,false,"3",Inner_City_North
QUEBDUFF,"1434",Quebec at Dufferin SB - #1434,,"42.99448","-81.219981",,,,,,false,"3",Inner_City_North
QUEBDUND,"1435",Quebec at Dundas NB - #1435,,"42.992891","-81.219093",,,,,,false,"3",Inner_City_North
QUEBELI1,"1436",Quebec at Elias NB - #1436,,"42.997177","-81.221188",,,,,,false,"3",Inner_City_North
QUEBELI2,"1437",Quebec at Elias SB - #1437,,"42.996906","-81.221212",,,,,,false,"3",Inner_City_North
QUEBLOR1,"1438",Quebec at Lorne NB - #1438,,"42.995928","-81.220581",,,,,,false,"3",Inner_City_North
QUEBLOR2,"1439",Quebec at Lorne SB - #1439,,"42.995327","-81.220397",,,,,,false,"3",Inner_City_North
QUEBMORN,"1440",Quebec at Mornington SB - #1440,,"43.000372","-81.222939",,,,,,false,"3",Inner_City_North
QUEBQUEE,"1441",Quebec at Queens NB - #1441,,"42.993921","-81.219616",,,,,,false,"3",Inner_City_North
REGEMAIT,"1455",Regent at Maitland WB - #1455,,"43.008797","-81.247692",,,,,,false,"3",Inner_City_North
REGEWILL,"1456",Regent at William EB - #1456,,"43.009425","-81.245384",,,,,,false,"3",Inner_City_North
RICHCHE1,"1464",Richmond at Cheapside NB - #1464,,"43.001527","-81.256205",,,,,,false,"3",Inner_City_North
RICHCHE2,"1465",Richmond at Cheapside SB - #1465,,"43.001785","-81.25651",,,,,,false,"3",Inner_City_North
RICHGRO1,"1476",Richmond at Grosvenor NB - #1476,,"43.000039","-81.255383",,,,,,false,"3",Inner_City_North
RICHGRO2,"1477",Richmond at Grosvenor SB - #1477,,"42.999325","-81.255246",,,,,,false,"3",Inner_City_North
RICHHUR1,"1481",Richmond at Huron NB - #1481,,"43.007342","-81.259406",,,,,,false,"3",Inner_City_North
RICHHUR2,"1482",Richmond at Huron SB - #1482,,"43.007167","-81.259424",,,,,,false,"3",Inner_City_North
RICHJAM1,"1486",Richmond at St. James NB - #1486,,"42.997499","-81.254137",,,,,,false,"3",Inner_City_North
RICHJAM2,"1487",Richmond at St. James SB - #1487,,"42.997724","-81.254361",,,,,,false,"3",Inner_City_North
RICHOXF1,"1494",Richmond at Oxford NB - #1494,,"42.995977","-81.253301",,,,,,false,"3",Inner_City_North
RICHPAR2,"1497",Richmond at Parkdale Ave SB - #1497,,"43.011195","-81.263629",,,,,,false,"3",Inner_City_North
RICHRAY1,"1502",Richmond north of Raymond NB - #1502,,"43.013188","-81.265588",,,,,,false,"3",Inner_City_North
RICHRAY2,"1503",Richmond at Raymond SB - #1503,,"43.01212","-81.26462",,,,,,false,"3",Inner_City_North
RICHREG1,"1506",Richmond at Regent NB - #1506,,"43.005693","-81.25836",,,,,,false,"3",Inner_City_North
RICHUNI1,"1512",Richmond at University NB - #1512,,"43.008865","-81.261028",,,,,,false,"3",Inner_City_North
RICHUNI2,"1513",Richmond at University SB - #1513,,"43.009232","-81.261626",,,,,,false,"3",Inner_City_North
RICHVIC1,"1514",Richmond at Victoria NB - #1514,,"43.003609","-81.257279",,,,,,false,"3",Inner_City_North
RICHVIC2,"1515",Richmond at Victoria SB - #1515,,"43.003846","-81.257557",,,,,,false,"3",Inner_City_North
SALIQUEB,"1617",Salisbury at Quebec EB - #1617,,"42.999937","-81.222027",,,,,,false,"3",Inner_City_North
UNIVRIC1,"1818",University Main Gates EB - #1818,,"43.008938","-81.261536",,,,,,false,"3",Inner_City_North
UNIVSUN1,"1820",University Dr at Sunset EB - #1820,,"43.007727","-81.26561",,,,,,false,"3",Inner_City_North
UNIVSUN2,"1821",Elgin Hall WB - #1821,,"43.007963","-81.265357",,,,,,false,"3",Inner_City_North
WILLREGE,"2071",William at Regent SB - #2071,,"43.009705","-81.245297",,,,,,false,"3",Inner_City_North
YORKLYL1,"2161",York at Lyle EB - #2161,,"42.987086","-81.227262",,,,,,false,"3",Inner_City_North
YORKLYL2,"2162",York at Lyle WB - #2162,,"42.986971","-81.228111",,,,,,false,"3",Inner_City_North
YORKREC1,"2165",York at Rectory EB - #2165,,"42.987526","-81.222993",,,,,,false,"3",Inner_City_North
YORKREC2,"2166",York at Rectory WB - #2166,,"42.987914","-81.22394",,,,,,false,"3",Inner_City_North
CHEABRA2,"2209",Cheapside at Elliott WB - #2209,,"43.007531","-81.235149",,,,,,false,"3",Inner_City_North
DUNDMCOR,"2219",Dundas at McCormick Blvd WB - #2219,,"42.994537","-81.2121",,,,,,false,"3",Inner_City_North
HIGBKIL1,"2234",Highbury at Kilally NB - #2234,,"43.030903","-81.220945",,,,,,false,"3",Inner_City_North
HIGBTOWN,"2235",Highbury at Townsend SB - #2235,,"43.028693","-81.220077",,,,,,false,"3",Inner_City_North
HUROHIG1,"2241",Huron west of Highbury EB - #2241,,"43.019489","-81.2165",,,,,,false,"3",Inner_City_North
MORNCON3,"2251",590 Mornington EB - #2251,,"43.00473","-81.211838",,,,,,false,"3",Inner_City_North
MORNMOR4,"2252",Mornington west of Connaught WB - #2252,,"43.002639","-81.213763",,,,,,false,"3",Inner_City_North
HUROBRI3,"2306",945 Huron - #2306,,"43.016243","-81.227928",,,,,,false,"3",Inner_City_North
HIGBREMB,"2447",Highbury at Rembrandt Valley SB - #2447,,"43.033142","-81.222247",,,,,,false,"3",Inner_City_North
BRIAMEL3,"2601",Briarhill south of Melsandra 2 SB - #2601,,"43.0185","-81.22698",,,,,,false,"3",Inner_City_North
HIGH1550,"2710",1550 Highbury NB - #2710,,"43.033585","-81.222315",,,,,,false,"3",Inner_City_North
HIGHTOW1,"2712",Highbury at Townsend NB - #2712,,"43.028165","-81.219642",,,,,,false,"3",Inner_City_North
BARKHUR1,"2786",Barker at Huron NB - #2786,,"43.015762","-81.231649",,,,,,false,"3",Inner_City_North
BARKKIPP,"2787",Barker at Kipps NS NB - #2787,,"43.020269","-81.236254",,,,,,false,"3",Inner_City_North
BARKMEL1,"2788",Barker at Melsandra FS NB - #2788,,"43.018783","-81.232522",,,,,,false,"3",Inner_City_North
BARKMELS,"2789",Barker at Melsandra NS SB - #2789,,"43.018618","-81.232488",,,,,,false,"3",Inner_City_North
CHEACOLB,"2795",Cheapside at Colborne EB - #2795,,"43.003856","-81.248275",,,,,,false,"3",Inner_City_North
COLBCHEA,"2796",Colborne at Cheapside SB - #2796,,"43.003593","-81.248574",,,,,,false,"3",Inner_City_North
COLBGRO1,"2797",Colborne at Grosvenor SB - #2797,,"43.001941","-81.247725",,,,,,false,"3",Inner_City_North
COLBGRO2,"2798",Colborne at Grosvenor NB - #2798,,"43.001633","-81.24739",,,,,,false,"3",Inner_City_North
COLBOXFO,"2799",Colborne at Oxford NB - #2799,,"42.998104","-81.245584",,,,,,false,"3",Inner_City_North
COLBSJM1,"2800",Colborne at St. James NB - #2800,,"42.999516","-81.246304",,,,,,false,"3",Inner_City_North
COLBSJM2,"2801",Colborne at St. James SB - #2801,,"42.999882","-81.246661",,,,,,false,"3",Inner_City_North
KIPPADE1,"2850",Kipps at Adelaide WB - #2850,,"43.018164","-81.24418",,,,,,false,"3",Inner_City_North
KIPPBEL1,"2852",Kipps at Belfield NS WB - #2852,,"43.019159","-81.240758",,,,,,false,"3",Inner_City_North
RICHBERN,"2870",Richmond at Bernard NB - #2870,,"43.011232","-81.263469",,,,,,false,"3",Inner_City_North
HIGBEDG1,"2969",Highbury at Edgevalley NB - #2969 ,,"43.03612","-81.22332",,,,,,false,"3",Inner_City_North
ONTAKIN1,"2972",Ontario at King Station NB - #2972,,"42.990784","-81.221696",,,,,,false,"3",Inner_City_North
ONTAKIN2,"2973",Ontario at King Station SB - #2973,,"42.99046","-81.221794",,,,,,false,"3",Inner_City_North
ADMIBON1,"93",Admiral at Bonaventure EB - #93,,"43.003065","-81.154082",,,,,,false,"5",East
ADMIBON2,"94",Admiral at Bonaventure WB - #94,,"43.003092","-81.154332",,,,,,false,"5",East
ADMICAR1,"95",Admiral at Carlyle EB - #95,,"43.001932","-81.158102",,,,,,false,"5",East
ADMICAR2,"96",Admiral at Carlyle WB - #96,,"43.00203","-81.158034",,,,,,false,"5",East
ADMIKIP1,"97",319 Admiral - #97,,"42.999776","-81.161407",,,,,,false,"5",East
ADMIKIP3,"99",Admiral at Kipling EB - #99,,"42.99674","-81.16321",,,,,,false,"5",East
ADMISOVE,"100",Admiral at Sovereign WB - #100,,"43.004599","-81.148364",,,,,,false,"5",East
ADMIVAU1,"101",Admiral at Vaubois EB - #101,,"43.002464","-81.156352",,,,,,false,"5",East
ADMIVAU3,"102",Admiral at Vaubois WB - #102,,"43.002581","-81.15622",,,,,,false,"5",East
ADMIVMP2,"104",Admiral at Veterans Memorial Pkwy WB - #104,,"43.003977","-81.150998",,,,,,false,"5",East
ARGYMAL1,"166",Argyle Mall SB - Stop 1 - #166,,"43.002596","-81.17356",,,,,,false,"5",East
ARGYMAL2,"167",Argyle Mall NB - Stop 2 - #167,,"43.002643","-81.173369",,,,,,false,"5",East
BECKLANC,"229",Beckworth at Lancaster EB - #229,,"43.02153","-81.199744",,,,,,false,"5",East
BECKLANG,"230",Beckworth at Langton EB - #230,,"43.022025","-81.197964",,,,,,false,"5",East
BECKSORR,"231",Beckworth at Sorrel EB - #231,,"43.021237","-81.193988",,,,,,false,"5",East
BECKTOUK,"232",Beckworth at Toukay EB - #232,,"43.02084","-81.202245",,,,,,false,"5",East
BECKTUDO,"233",Beckworth at Tudor EB - #233,,"43.02187","-81.196218",,,,,,false,"5",East
BONADUND,"281",Bonaventure at Dundas SB - #281,,"43.008767","-81.158322",,,,,,false,"5",East
BONAMORE,"283",Bonaventure at Moreau Cr  SB - #283,,"43.004695","-81.154708",,,,,,false,"5",East
BONANAPO,"284",Bonaventure at Napoleon Cr SB - #284,,"43.000429","-81.154082",,,,,,false,"5",East
BONASIMP,"285",Bonaventure at Simpson Cr SB - #285,,"43.007415","-81.156086",,,,,,false,"5",East
BONATRA2,"287",Bonaventure at Trafalgar SB - #287,,"42.997744","-81.153783",,,,,,false,"5",East
BOWBANC,"290",Bow at Bancroft EB - #290,,"42.991759","-81.16023",,,,,,false,"5",East
BRYDHAL1,"305",Brydges at Hale EB - #305,,"42.990508","-81.195478",,,,,,false,"5",East
BRYDHAL2,"306",Brydges at Hale WB - #306,,"42.990779","-81.194754",,,,,,false,"5",East
CARLCAPR,"327",Carlyle at Caprice Cres NB - #327,,"43.003383","-81.1596",,,,,,false,"5",East
CARLSPE1,"328",Carlyle at Speight Cres North NB - #328,,"43.006153","-81.161129",,,,,,false,"5",East
CARLSPE3,"329",Carlyle at Speight Cres South NB - #329,,"43.005159","-81.16109",,,,,,false,"5",East
CARLTIFF,"330",Carlyle at Tiffany  NB - #330,,"43.007857","-81.161588",,,,,,false,"5",East
CHIPAPP2,"391",Chippewa Elementary School - #391,,"43.028257","-81.197729",,,,,,false,"5",East
CHIPAPP4,"392",Chippewa at Appache WB - #392,,"43.026565","-81.202334",,,,,,false,"5",East
CHIPTREV,"393",Chippewa at Trevor WB - #393,,"43.02762","-81.199787",,,,,,false,"5",East
CLARAVA1,"394",Clarke at Avalon NB - #394,,"43.006881","-81.176782",,,,,,false,"5",East
CLARCHA1,"395",Clarke at Charterhouse NB - #395,,"42.99043","-81.168805",,,,,,false,"5",East
CLARCHA2,"396",Clarke at Charterhouse SB - #396,,"42.988142","-81.167747",,,,,,false,"5",East
CLARCHA3,"397",Marconi Club NB - #397,,"42.987716","-81.16735",,,,,,false,"5",East
CLARCHU1,"398",Clarke at Churchill NB - #398,,"43.00102","-81.173848",,,,,,false,"5",East
CLARCHU2,"399",Clarke at Churchill  SB - #399,,"43.000697","-81.173868",,,,,,false,"5",East
CLARCULV,"400",Clarke south of Culver SB - #400,,"43.011313","-81.179156",,,,,,false,"5",East
CLARDUN1,"402",Clarke at Dundas NB - #402,,"43.005365","-81.176055",,,,,,false,"5",East
CLARDUN2,"403",Clarke at Dundas SB - #403,,"43.004938","-81.176017",,,,,,false,"5",East
CLARFIS1,"404",Clarke at Firestone NB - #404,,"42.983111","-81.164911",,,,,,false,"5",East
CLARFIS2,"405",Clarke at Firestone SB - #405,,"42.98371","-81.165357",,,,,,false,"5",East
CLARGORE,"406",Clarke at Gore NB - #406,,"42.981642","-81.164152",,,,,,false,"5",East
CLARPACI,"409",Clarke at Pacific NB - #409,,"43.011092","-81.178909",,,,,,false,"5",East
CLARPKH1,"410",Clarke at Parkhurst NB - #410,,"43.008731","-81.177735",,,,,,false,"5",East
CLARPKH2,"411",Clarke at Parkhurst SB - #411,,"43.009135","-81.178086",,,,,,false,"5",East
